Datsetid	Players_total	Players_active	No.ofalignments	Empty_alignments	Maxscoreperread	Readnumber
8536	17	14	17	14	96.6	20
8537	14	12	14	12	96.1	20
8538	14	12	14	12	94.75	20
8539	19	12	19	12	83.2	20
8540	12	6	12	6	52.5	20
8541	10	9	10	9	35.46666666666667	15
8542	19	13	19	13	27.25	20
8543	20	15	20	15	75.64285714285714	14
8544	21	16	21	17	30.2	20
8545	11	9	11	9	39.25	16
8546	11	8	11	8	40.95	20
8547	13	10	13	10	47.8	20
8548	12	9	12	9	47.9	20
8549	12	8	12	8	46.6	20
8550	10	7	10	7	51.95	20
8551	30	14	30	14	57.45	20
8552	16	14	16	14	66.4	20
8553	18	15	18	15	80.8	20
8554	18	17	18	17	93.35	20
8555	16	13	16	13	96.25	20
8556	16	13	16	13	97.0	20
8557	16	15	16	15	95.85	20
8558	13	8	13	8	96.25	20
8559	16	12	16	12	94.1	20
8560	10	9	10	9	97.0	20
8561	8	6	8	6	96.65	20
8562	16	14	16	14	96.6	20
8563	15	13	15	13	96.65	20
8564	17	14	17	14	97.0	20
8565	10	8	10	8	96.6	20
8566	14	12	14	12	96.25	20
8567	21	17	21	17	97.0	20
8568	17	12	17	12	92.15	20
8569	11	8	11	8	92.15	20
8570	16	14	16	14	95.9	20
8571	15	11	15	11	92.15	20
8572	17	16	17	16	96.6	20
8573	12	10	12	10	96.65	20
8574	18	15	18	15	95.9	20
8575	17	14	17	14	96.2	20
8576	16	12	16	12	96.6	20
8577	13	13	13	13	97.0	20
8578	16	13	16	13	96.3	20
8579	20	13	20	13	91.75	20
8580	21	16	21	17	74.55	20
8581	8	5	8	5	52.45	20
8582	8	8	8	8	58.0	19
8583	10	9	10	9	49.8	20
8584	15	12	15	12	83.5	20
8585	11	11	11	11	88.2	20
8586	16	12	16	12	86.4	20
8587	11	9	11	9	88.1	20
8588	20	15	20	15	89.0	20
8589	13	11	13	11	88.25	20
8590	11	10	11	10	72.6	20
8591	14	9	14	9	47.75	20
8592	14	13	14	13	44.35	20
8593	16	9	16	9	39.214285714285715	14
8594	14	10	14	10	32.0	20
8595	13	9	13	9	31.0	20
8596	11	8	11	8	48.6	20
8597	13	9	13	10	69.05	20
8598	13	10	13	10	93.1	20
8599	9	8	9	8	97.0	20
8600	9	8	9	8	96.25	20
8601	22	20	22	20	86.9	20
8602	12	10	12	10	96.6	20
8603	12	8	12	9	97.0	20
8604	19	13	19	13	84.75	20
8605	12	9	12	9	59.0	20
8606	19	15	19	15	49.2	20
8607	10	9	10	9	23.285714285714285	14
8608	14	11	14	11	39.2	20
8609	12	10	12	10	69.7	20
8610	17	14	17	14	104.6	20
8611	18	15	18	15	103.4	20
8612	8	8	8	8	103.7	20
8613	13	11	13	11	105.0	20
8614	14	13	14	13	88.9	20
8615	20	16	20	16	47.6	20
8616	14	11	14	11	31.5	10
8617	12	9	12	9	39.05	20
8618	16	12	16	12	50.0	20
8619	18	12	18	12	78.35	20
8620	15	10	15	10	89.0	20
8621	34	25	34	25	87.45	20
8622	8	7	8	7	86.25	20
8623	5	5	5	5	89.0	20
8624	15	12	15	12	88.65	20
8625	15	12	15	12	89.0	20
8626	9	8	9	8	89.0	20
8627	18	15	18	15	89.0	20
8628	11	10	11	10	77.75	20
8629	11	11	11	11	48.95	20
8630	17	13	17	13	34.25	20
8631	11	9	11	9	32.6	20
8632	16	13	16	14	34.45454545454545	11
8633	11	7	11	7	17.95	20
8634	15	12	15	12	97.0	20
8635	9	7	9	7	96.6	20
8636	13	11	13	11	96.65	20
8637	7	5	7	5	76.35	20
8638	10	8	10	8	32.0	20
8639	10	8	10	8	33.0	20
8640	18	12	18	12	30.95	20
8641	14	7	14	7	30.166666666666668	18
8642	14	12	14	12	52.0	20
8643	13	10	13	10	52.0	20
8644	12	11	12	11	52.1	20
8645	12	7	12	10	50.25	20
8646	14	10	14	11	48.0	20
8647	6	4	6	4	49.25	20
8648	13	13	13	13	86.15	20
8649	11	8	11	8	80.0	20
8650	17	14	17	14	96.6	20
8651	18	17	18	17	82.05	20
8652	15	14	15	14	97.0	20
8653	18	16	18	16	90.6	20
8654	12	11	12	11	46.73684210526316	19
8655	14	9	14	9	42.0	20
8656	18	12	18	12	55.95	20
8657	21	14	21	14	79.05	20
8658	13	7	13	7	78.5	20
8659	15	11	15	11	80.25	20
8660	171	23	171	166	81.0	20
8661	15	12	15	12	78.25	20
8662	19	13	19	13	78.65	20
8663	17	12	17	12	72.9	20
8664	13	13	13	13	57.75	20
8665	20	15	20	15	40.5	20
8666	14	11	14	12	42.2	20
8667	12	9	12	9	40.15	20
8668	15	10	15	10	41.7	20
8669	18	10	18	10	42.0	20
8670	14	11	14	11	42.0	20
8671	18	17	18	17	41.75	20
8672	16	10	16	10	38.0	3
8673	10	9	10	9	57.95	20
8674	9	6	9	6	44.65	20
8675	9	8	9	8	57.05	20
8676	10	10	10	10	72.9	20
8677	20	19	20	19	82.0	20
8678	12	10	12	10	82.0	20
8679	15	11	15	11	82.0	20
8680	14	9	14	9	82.0	20
8681	9	7	9	7	81.65	20
8682	16	13	16	13	81.6	20
8683	11	7	11	7	82.0	20
8684	12	9	12	9	81.6	20
8685	10	8	10	8	82.0	20
8686	17	13	17	13	80.55	20
8687	21	19	21	19	64.4	20
8688	17	13	17	13	47.05	20
8689	17	12	17	12	44.0	20
8690	16	13	16	13	40.0	20
8691	16	14	16	14	38.3	20
8692	11	7	11	7	24.666666666666668	18
8693	15	11	15	11	65.6	20
8694	12	10	12	10	66.15	20
8695	13	8	13	8	79.1	20
8696	11	10	11	10	89.0	20
8697	13	10	13	10	89.0	20
8698	22	15	22	15	89.0	20
8699	8	4	8	4	88.6	20
8700	17	16	17	16	89.05	20
8701	17	15	17	15	88.6	20
8702	20	18	20	18	88.6	20
8703	15	12	15	12	89.0	20
8704	6	5	6	5	88.65	20
8705	20	18	20	18	88.25	20
8706	18	14	18	14	70.15	20
8707	12	11	12	11	53.8	20
8708	16	14	16	14	51.5	20
8709	14	10	14	10	50.0	20
8710	7	5	7	5	45.0	20
8711	10	9	10	9	36.833333333333336	12
8712	6	4	6	4	21.7	20
8713	8	5	8	5	26.75	20
8714	19	15	19	15	38.75	20
8715	17	15	17	15	42.5	20
8716	15	11	15	11	50.0	20
8717	18	17	18	17	51.25	20
8718	13	12	13	12	60.5	20
8719	9	5	9	5	81.0	20
8720	11	10	11	10	89.35	20
8721	17	15	17	15	96.6	20
8722	12	10	12	10	97.0	20
8723	11	9	11	9	97.0	20
8724	20	16	20	16	90.85	20
8725	12	9	12	9	96.6	20
8726	14	11	14	11	97.0	20
8727	12	11	12	11	96.6	20
8728	13	11	13	12	85.2	20
8729	12	8	12	8	62.35	20
8730	12	6	12	6	51.6	20
8731	8	7	8	7	38.2	20
8732	12	9	12	9	30.0	5
8733	15	11	15	11	37.0	20
8734	15	12	15	12	36.4	20
8735	17	12	17	12	43.75	20
8736	25	16	25	24	49.6	20
8737	7	4	7	4	47.75	20
8738	9	5	9	5	52.65	20
8739	13	10	13	10	50.0	20
8740	17	14	17	14	73.25	20
8741	15	9	15	9	76.95	20
8742	20	16	20	17	80.6	20
8743	7	7	7	7	80.2	20
8744	25	19	25	19	81.0	20
8745	12	7	12	7	79.8	20
8746	14	13	14	13	81.0	20
8747	15	12	15	12	80.6	20
8748	13	8	13	8	81.0	20
8749	11	9	11	9	80.6	20
8750	14	14	14	14	81.0	20
8751	16	13	16	13	81.0	20
8752	13	10	13	10	81.0	20
8753	13	10	13	10	81.0	20
8754	12	11	12	11	80.25	20
8755	14	11	14	11	80.6	20
8756	9	7	9	7	74.75	20
8757	16	10	16	10	42.45	20
8758	21	15	21	15	42.0	20
8759	10	6	10	6	33.0	6
8760	13	7	13	7	49.0	20
8761	17	9	17	11	53.0	20
8762	12	7	12	7	53.2	20
8763	16	13	16	13	52.2	20
8764	12	9	12	9	45.2	20
8765	12	10	12	10	52.85	20
8766	17	13	17	13	52.0	20
8767	12	9	12	9	52.65	20
8768	16	14	16	14	54.9	20
8769	23	21	23	21	69.5	20
8770	12	8	12	8	82.2	20
8771	15	10	15	11	88.6	20
8772	14	12	14	12	88.6	20
8773	13	10	13	10	85.35	20
8774	13	12	13	12	89.0	20
8775	19	17	19	17	89.0	20
8776	13	12	13	12	88.2	20
8777	13	10	13	10	87.35	20
8778	14	11	14	11	88.6	20
8779	11	7	11	7	87.95	20
8780	16	12	16	12	88.6	20
8781	8	5	8	5	89.0	20
8782	10	9	10	9	87.85	20
8783	13	10	13	10	88.2	20
8784	22	17	22	17	88.6	20
8785	8	8	8	8	88.6	20
8786	12	8	12	8	88.6	20
8787	41	17	41	41	89.0	20
8788	13	10	13	10	88.35	20
8789	15	11	15	11	89.0	20
8790	12	12	12	12	84.15	20
8791	16	12	16	12	83.8	20
8792	18	15	18	15	89.0	20
8793	12	10	12	10	89.0	20
8794	10	7	10	7	88.6	20
8795	11	11	11	11	89.0	20
8796	8	6	8	6	88.6	20
8797	15	12	15	12	89.0	20
8798	16	14	16	14	88.65	20
8799	10	9	10	9	87.4	20
8800	290	1	290	1	84.8	20
8801	16	13	16	13	82.95	20
8802	12	11	12	11	82.4	20
8803	20	15	20	16	83.2	20
8804	17	14	17	15	73.15	20
8805	13	12	13	12	73.2	20
8806	16	14	16	14	65.65	20
8807	11	10	11	10	64.0	20
8808	15	9	15	9	54.25	20
8809	18	11	18	11	54.6	20
8810	17	15	17	15	41.85	20
8811	5	4	5	4	40.4	20
8812	18	9	18	9	43.4	20
8813	18	13	18	13	43.25	20
8814	15	14	15	14	37.0	20
8815	14	11	14	11	49.1	20
8816	26	21	26	21	87.45	20
8817	13	10	13	10	97.0	20
8818	19	16	19	16	96.65	20
8819	24	21	24	21	61.15	20
8820	12	9	12	9	31.75	4
8821	13	9	13	9	75.35	20
8822	15	12	15	12	88.2	20
8823	28	23	28	23	88.6	20
8824	20	17	20	17	56.9375	16
8825	10	6	10	6	51.65	20
8826	7	6	7	6	51.45	20
8827	8	7	8	7	49.2	20
8828	11	8	11	8	51.5	20
8829	11	9	11	9	51.2	20
8830	10	9	10	9	51.9	20
8831	21	18	21	18	51.15	20
8832	10	8	10	8	51.0	20
8833	12	10	12	10	51.65	20
8834	16	15	16	15	50.7	20
8835	11	9	11	9	51.0	20
8836	17	12	17	12	51.6	20
8837	16	12	16	13	51.2	20
8838	14	13	14	13	51.25	20
8839	17	12	17	12	49.0	20
8840	21	14	21	14	51.65	20
8841	14	10	14	10	51.9	20
8842	12	9	12	9	49.3	20
8843	16	11	16	11	53.15	20
8844	11	6	11	6	56.75	20
8845	12	10	12	10	60.9	20
8846	17	14	17	14	67.25	20
8847	12	11	12	11	85.75	20
8848	17	15	17	15	86.15	20
8849	22	11	22	11	89.5	20
8850	18	15	18	15	95.6	20
8851	15	9	15	9	96.25	20
8852	15	15	15	15	93.15	20
8853	13	12	13	12	97.0	20
8854	13	7	13	7	89.4	20
8855	17	15	17	15	95.5	20
8856	16	15	16	15	96.2	20
8857	16	13	16	13	95.4	20
8858	13	10	13	10	93.65	20
8859	17	15	17	15	94.35	20
8860	18	15	18	15	93.1	20
8861	17	11	17	11	94.7	20
8862	11	8	11	8	96.6	20
8863	11	9	11	9	96.2	20
8864	19	15	19	15	94.0	20
8865	8	7	8	7	89.9	20
8866	7	7	7	7	93.1	20
8867	20	16	20	16	95.95	20
8868	14	10	14	10	94.0	20
8869	15	8	15	9	96.75	20
8870	15	15	15	15	95.2	20
8871	21	15	21	15	93.15	20
8872	22	15	22	15	96.1	20
8873	13	11	13	11	95.8	20
8874	17	14	17	14	95.45	20
8875	8	7	8	7	96.25	20
8876	20	13	20	13	96.35	20
8877	18	17	18	18	96.35	20
8878	15	12	15	12	95.8	20
8879	12	10	12	10	96.6	20
8880	8	6	8	6	95.95	20
8881	26	17	26	17	96.6	20
8882	13	10	13	10	96.6	20
8883	8	8	8	8	95.75	20
8884	16	14	16	14	96.6	20
8885	15	11	15	11	96.5	20
8886	18	11	18	13	96.6	20
8887	10	8	10	8	96.4	20
8888	16	15	16	15	96.65	20
8889	11	8	11	8	96.6	20
8890	12	10	12	10	96.6	20
8891	18	16	18	16	94.65	20
8892	14	10	14	10	94.25	20
8893	16	14	16	14	96.65	20
8894	8	7	8	7	96.6	20
8895	19	17	19	17	93.5	20
8896	10	8	10	8	93.75	20
8897	10	9	10	9	96.75	20
8898	17	14	17	14	87.9	20
8899	46	17	46	45	96.6	20
8900	10	9	10	9	95.85	20
8901	13	11	13	11	96.2	20
8902	17	14	17	14	96.65	20
8903	21	18	21	18	97.0	20
8904	15	13	15	13	96.5	20
8905	16	14	16	14	96.35	20
8906	17	14	17	14	95.95	20
8907	8	7	8	7	97.0	20
8908	8	8	8	8	96.0	20
8909	11	8	11	8	96.1	20
8910	19	17	19	17	96.6	20
8911	18	14	18	14	96.6	20
8912	20	17	20	17	96.25	20
8913	18	16	18	16	96.2	20
8914	14	9	14	9	95.15	20
8915	14	13	14	13	96.0	20
8916	9	8	9	8	95.45	20
8917	19	18	19	18	96.6	20
8918	11	9	11	9	94.75	20
8919	13	11	13	11	96.0	20
8920	12	8	12	8	96.65	20
8921	13	12	13	12	95.8	20
8922	18	16	18	16	96.75	20
8923	10	7	10	7	96.2	20
8924	33	22	33	30	97.0	20
8925	10	9	10	9	95.8	20
8926	13	11	13	11	96.75	20
8927	8	8	8	8	94.25	20
8928	19	17	19	17	96.2	20
8929	11	10	11	10	95.85	20
8930	16	14	16	14	96.6	20
8931	24	19	24	19	94.5	20
8932	17	13	17	13	97.0	20
8933	13	11	13	11	97.0	20
8934	18	15	18	15	96.6	20
8935	13	13	13	13	96.35	20
8936	20	18	20	18	97.0	20
8937	18	16	18	16	95.95	20
8938	14	11	14	11	95.85	20
8939	13	10	13	10	96.4	20
8940	16	12	16	12	96.6	20
8941	12	11	12	11	96.6	20
8942	20	18	20	18	97.0	20
8943	18	13	18	13	96.25	20
8944	12	11	12	11	95.85	20
8945	13	11	13	11	97.0	20
8946	14	11	14	11	97.0	20
8947	14	13	14	13	94.15	20
8948	16	12	16	12	96.2	20
8949	14	13	14	13	96.75	20
8950	13	9	13	9	97.0	20
8951	11	10	11	10	95.3	20
8952	15	13	15	13	96.35	20
8953	10	8	10	8	96.5	20
8954	18	15	18	15	95.85	20
8955	14	12	14	12	96.0	20
8956	16	15	16	15	96.1	20
8957	15	14	15	14	96.5	20
8958	10	8	10	8	96.1	20
8959	8	5	8	5	97.0	20
8960	13	12	13	12	96.2	20
8961	7	6	7	6	97.0	20
8962	12	10	12	11	97.0	20
8963	15	11	15	11	96.1	20
8964	22	15	22	15	95.15	20
8965	9	7	9	7	96.6	20
8966	12	11	12	11	96.35	20
8967	261	1	261	1	97.4	20
8968	13	11	13	11	95.8	20
8969	12	10	12	10	88.5	20
8970	14	10	14	10	93.1	20
8971	14	12	14	12	91.6	20
8972	16	14	16	14	91.2	20
8973	14	13	14	13	88.4	20
8974	11	9	11	9	78.15	20
8975	17	13	17	13	85.4	20
8976	10	10	10	10	90.0	20
8977	10	10	10	10	86.6	20
8978	18	14	18	14	86.2	20
8979	16	14	16	14	85.8	20
8980	17	13	17	13	85.0	20
8981	26	19	26	19	85.85	20
8982	26	21	26	22	86.2	20
8983	9	8	9	8	85.8	20
8984	15	15	15	15	85.8	20
8985	11	6	11	6	87.0	20
8986	12	11	12	11	86.6	20
8987	13	10	13	10	82.35	20
8988	13	11	13	11	80.15	20
8989	15	10	15	10	77.75	20
8990	16	15	16	15	67.75	20
8991	9	7	9	7	60.25	20
8992	16	9	16	9	58.0	20
8993	17	10	17	10	53.75	20
8994	22	18	22	18	49.4	20
8995	15	10	15	10	47.0	20
8996	15	12	15	13	47.0	20
8997	19	13	19	13	47.0	20
8998	19	11	19	11	48.05	20
8999	10	6	10	6	42.8	20
9000	14	9	14	9	40.15	20
9001	11	9	11	9	37.65	20
9002	12	9	12	9	40.8	20
9003	13	11	13	11	43.5	20
9004	10	6	10	6	42.0	7
9005	16	12	16	12	59.10526315789474	19
9006	12	11	12	11	53.35	20
9007	8	7	8	7	91.25	20
9008	18	14	18	14	58.666666666666664	6
9009	12	9	12	9	89.0	20
9010	9	7	9	7	89.0	20
9011	14	13	14	13	89.0	20
9012	13	11	13	11	89.0	20
9013	16	11	16	11	89.0	20
9014	15	12	15	12	84.95	20
9015	19	13	19	13	89.0	20
9016	13	11	13	11	89.0	20
9017	11	8	11	8	89.4	20
9018	10	9	10	9	89.0	20
9019	14	11	14	11	89.0	20
9020	19	14	19	14	88.6	20
9021	15	13	15	13	89.0	20
9022	17	12	17	12	89.0	20
9023	18	16	18	16	89.0	20
9024	11	10	11	10	84.55	20
9025	12	9	12	9	89.0	20
9026	12	10	12	10	89.0	20
9027	30	23	30	25	89.0	20
9028	17	17	17	17	84.55	20
9029	21	16	21	16	89.0	20
9030	15	14	15	14	88.6	20
9031	13	9	13	9	89.4	20
9032	5	4	5	4	80.1	20
9033	7	6	7	6	84.55	20
9034	13	10	13	10	62.3	20
9035	21	18	21	18	18.8	15
9036	12	7	12	7	42.1	20
9037	11	6	11	6	84.75	20
9038	18	14	18	14	72.15	20
9039	13	13	13	13	62.45	20
9040	8	7	8	7	36.166666666666664	6
9041	19	14	19	14	71.85	20
9042	8	6	8	6	40.416666666666664	12
9043	13	13	13	13	55.45	20
9044	22	15	22	15	67.42105263157895	19
9045	15	11	15	11	41.0	20
9046	14	13	14	13	38.0	20
9047	14	11	14	11	38.0	20
9048	13	10	13	10	38.0	20
9049	14	11	14	11	38.0	20
9050	12	11	12	11	38.1	20
9051	12	11	12	11	41.05	20
9052	11	7	11	7	48.6	20
9053	10	7	10	7	51.9	20
9054	7	5	7	5	55.0	20
9055	17	12	17	12	55.2	20
9056	26	20	26	20	81.45	20
9057	20	17	20	17	95.7	20
9058	7	6	7	6	96.6	20
9059	10	7	10	7	97.0	20
9060	9	8	9	8	97.0	20
9061	4	4	4	4	89.4	20
9062	14	13	14	13	94.05	20
9063	13	12	13	12	97.4	20
9064	20	19	20	19	92.15	20
9065	17	15	17	15	97.0	20
9066	15	12	15	12	96.6	20
9067	17	15	17	15	96.6	20
9068	14	13	14	13	97.0	20
9069	18	12	18	12	97.0	20
9070	20	17	20	17	97.0	20
9071	19	15	19	15	97.0	20
9072	14	12	14	12	97.0	20
9073	16	13	16	13	89.4	20
9074	4	3	4	3	64.85	20
9075	17	14	17	14	55.2	20
9076	28	21	28	21	50.0	20
9077	13	12	13	12	49.6	20
9078	14	11	14	11	44.5	20
9079	18	17	18	17	45.0	20
9080	13	10	13	10	44.6	20
9081	8	7	8	7	41.9	20
9082	20	13	20	13	30.3	20
9083	12	9	12	9	24.0	2
9084	8	7	8	7	66.4	20
9085	17	11	17	11	81.0	20
9086	11	10	11	10	58.4	20
9087	15	13	15	13	41.0	1
9088	16	5	16	5	47.75	20
9089	11	10	11	11	47.6	20
9090	9	6	9	6	43.7	20
9091	14	8	14	8	60.65	20
9092	17	8	17	8	70.1	20
9093	21	16	21	16	71.75	20
9094	16	12	16	12	72.6	20
9095	16	14	16	14	70.8	20
9096	12	6	12	7	71.2	20
9097	21	14	21	14	71.8	20
9098	20	16	20	16	69.35	20
9099	18	13	18	13	72.25	20
9100	26	22	26	22	69.0	20
9101	11	9	11	9	72.1	20
9102	12	11	12	11	66.65	20
9103	11	6	11	6	73.0	20
9104	19	15	19	16	73.0	20
9105	204	126	204	127	73.0	20
9106	15	12	15	12	73.0	20
9107	11	8	11	8	71.95	20
9108	16	10	16	10	49.6	20
9109	14	11	14	11	50.0	20
9110	13	10	13	10	50.0	20
9111	14	11	14	11	50.0	20
9112	13	9	13	9	50.0	20
9113	14	12	14	12	49.25	20
9114	16	12	16	13	44.9	20
9115	15	13	15	13	42.0	18
9116	13	10	13	10	54.0	20
9117	14	11	14	11	56.5	20
9118	13	11	13	11	64.8	20
9119	18	14	18	14	74.8	20
9120	13	12	13	12	81.0	20
9121	7	7	7	7	81.0	20
9122	10	7	10	7	81.0	20
9123	19	16	19	16	69.45	20
9124	9	6	9	6	31.0	7
9125	17	11	17	11	71.2	20
9126	17	15	17	15	72.5	20
9127	7	7	7	7	49.73684210526316	19
9128	17	13	17	14	17.95	20
9129	25	18	25	19	89.0	20
9130	15	11	15	11	88.65	20
9131	19	17	19	17	89.0	20
9132	16	14	16	14	75.6	20
9133	16	15	16	15	49.0	14
9134	9	8	9	8	50.1	20
9135	10	8	10	8	84.15	20
9136	16	14	16	14	89.0	20
9137	14	12	14	12	89.0	20
9138	6	6	6	6	89.0	20
9139	18	13	18	13	89.0	20
9140	16	10	16	10	63.45	20
9141	14	13	14	13	45.45454545454545	11
9142	12	10	12	10	49.15	20
9143	13	9	13	9	61.45	20
9144	15	10	15	10	89.0	20
9145	11	10	11	10	89.0	20
9146	15	12	15	12	89.0	20
9147	12	11	12	11	84.55	20
9148	14	11	14	11	85.0	20
9149	19	15	19	15	74.25	20
9150	19	15	19	15	43.57142857142857	7
9151	9	7	9	7	40.8	20
9152	25	21	25	21	36.45	20
9153	9	7	9	7	43.3	20
9154	13	11	13	11	38.4	20
9155	13	8	13	8	41.5	20
9156	19	15	19	15	39.0	20
9157	14	11	14	11	40.8	20
9158	18	15	18	15	39.0	20
9159	15	9	15	9	29.85	20
9160	13	11	13	11	37.65	20
9161	6	5	6	5	21.65	20
9162	12	8	12	8	50.5	6
9163	19	11	19	11	47.2	20
9164	13	11	13	11	22.35	20
9165	14	12	14	12	80.85	20
9166	18	13	18	13	82.3	20
9167	21	19	21	19	91.1	20
9168	12	11	12	11	78.7	20
9169	11	9	11	9	89.3	20
9170	13	12	13	12	80.2	20
9171	20	13	20	13	87.3	20
9172	13	10	13	10	88.35	20
9173	4	3	4	3	86.35	20
9174	16	13	16	13	85.9	20
9175	16	15	16	15	81.8	20
9176	20	15	20	15	86.9	20
9177	11	8	11	8	81.0	20
9178	9	8	9	8	79.0	20
9179	5	5	5	5	90.7	20
9180	16	16	16	16	69.1	20
9181	15	12	15	12	88.25	20
9182	14	7	14	7	86.5	20
9183	8	6	8	6	72.35	20
9184	15	12	15	13	63.85	20
9185	19	15	19	16	86.9	20
9186	20	17	20	17	86.0	20
9187	24	21	24	21	66.1	20
9188	11	11	11	11	72.25	20
9189	12	7	12	7	75.35	20
9190	9	9	9	9	71.55	20
9191	12	10	12	10	64.4	20
9192	20	19	20	19	91.2	20
9193	24	15	24	16	96.6	20
9194	12	10	12	10	95.45	20
9195	16	12	16	12	96.25	20
9196	18	15	18	15	96.6	20
9197	12	10	12	10	95.0	20
9198	10	10	10	10	83.2	20
9199	9	8	9	8	55.15	20
9200	10	9	10	9	57.4	20
9201	14	11	14	11	56.6	20
9202	17	10	17	10	56.35	20
9203	16	12	16	12	57.0	20
9204	12	8	12	8	53.5	20
9205	10	6	10	6	51.3	20
9206	10	5	10	5	50.0	20
9207	14	11	14	11	50.0	20
9208	14	11	14	11	48.75	20
9209	15	9	15	9	50.0	20
9210	11	8	11	8	50.0	20
9211	14	10	14	10	49.2	20
9212	8	7	8	7	51.1	20
9213	12	8	12	8	45.0	20
9214	15	13	15	13	51.0	20
9215	17	13	17	13	49.0	20
9216	10	10	10	10	49.0	3
9217	17	12	17	12	77.25	20
9218	11	10	11	10	63.05	20
9219	10	7	10	7	93.95	20
9220	10	8	10	8	49.25	4
9221	18	13	18	15	52.1	20
9222	18	15	18	15	66.85	20
9223	12	9	12	9	91.1	20
9224	8	7	8	7	32.714285714285715	7
9225	12	8	12	8	60.75	20
9226	35	17	35	34	70.8	20
9227	9	7	9	7	43.0	8
9228	14	13	14	13	4.05	20
9229	9	7	9	7	39.0	1
9230	13	13	13	13	76.05	20
9231	9	7	9	7	80.65	20
9232	14	11	14	11	63.75	20
9233	16	12	16	12	32.166666666666664	6
9234	20	13	20	13	12.9	20
9235	13	11	13	11	97.0	20
9236	18	17	18	17	96.6	20
9237	9	7	9	7	96.2	20
9238	16	15	16	15	53.85	20
9239	18	12	18	12	39.666666666666664	12
9240	10	8	10	8	40.15	20
9241	23	18	23	18	96.75	20
9242	19	14	19	14	97.0	20
9243	23	18	23	19	96.6	20
9244	16	14	16	14	97.0	20
9245	12	11	12	11	95.0	10
9246	19	15	19	15	42.8	20
9247	18	13	18	13	85.4	20
9248	17	13	17	13	91.75	20
9249	11	11	11	11	95.85	20
9250	14	14	14	14	94.65	20
9251	15	11	15	11	50.2	20
9252	16	13	16	13	52.4	20
9253	12	10	12	10	83.5	20
9254	14	12	14	12	87.8	20
9255	15	11	15	11	89.0	20
9256	16	15	16	15	89.0	20
9257	15	12	15	12	88.15	20
9258	14	11	14	11	88.65	20
9259	17	16	17	16	88.25	20
9260	19	18	19	18	67.5	20
9261	15	12	15	12	29.176470588235293	17
9262	18	11	18	11	58.0	20
9263	14	10	14	10	58.0	20
9264	19	14	19	14	57.75	20
9265	12	10	12	10	40.0	20
9266	13	9	13	9	40.0	20
9267	9	7	9	7	40.4	20
9268	16	12	16	16	42.0	20
9269	15	12	15	12	40.0	20
9270	15	11	15	11	44.0	20
9271	17	12	17	12	68.8	20
9272	12	7	12	7	72.4	20
9273	12	8	12	8	76.0	20
9274	16	8	16	8	76.0	20
9275	13	11	13	11	72.4	20
9276	16	9	16	9	76.0	20
9277	12	9	12	9	76.0	20
9278	20	15	20	15	70.2	20
9279	17	9	17	9	74.4	20
9280	16	14	16	14	70.6	20
9281	10	7	10	7	68.5	20
9282	14	9	14	9	71.9	20
9283	8	6	8	6	74.2	20
9284	15	10	15	10	74.2	20
9285	11	9	11	9	76.0	20
9286	16	10	16	10	72.4	20
9287	10	7	10	7	76.0	20
9288	14	12	14	12	76.0	20
9289	22	12	22	19	72.8	20
9290	10	7	10	7	76.0	20
9291	15	12	15	12	70.6	20
9292	17	14	17	14	74.2	20
9293	22	17	22	17	74.4	20
9294	14	9	14	9	76.0	20
9295	10	8	10	8	72.4	20
9296	20	14	20	14	76.0	20
9297	14	12	14	12	76.0	20
9298	11	8	11	8	74.2	20
9299	15	11	15	11	73.8	20
9300	13	11	13	11	74.4	20
9301	19	14	19	14	74.4	20
9302	17	10	17	10	74.4	20
9303	12	11	12	11	70.6	20
9304	24	17	24	17	69.6	20
9305	18	13	18	13	73.8	20
9306	10	7	10	7	72.8	20
9307	13	10	13	10	72.5	20
9308	18	13	18	13	74.4	20
9309	15	11	15	11	71.2	20
9310	12	11	12	11	68.8	20
9311	15	12	15	12	75.6	20
9312	15	14	15	14	75.6	20
9313	12	8	12	8	74.25	20
9314	20	12	20	12	76.0	20
9315	19	9	19	9	75.6	20
9316	10	8	10	8	76.0	20
9317	9	8	9	8	74.05	20
9318	12	10	12	10	75.65	20
9319	19	16	19	16	76.0	20
9320	12	8	12	8	76.0	20
9321	21	13	21	13	76.0	20
9322	4	3	4	3	75.6	20
9323	14	8	14	8	73.85	20
9324	15	10	15	10	76.0	20
9325	12	10	12	10	74.2	20
9326	15	12	15	12	76.0	20
9327	15	12	15	12	76.0	20
9328	20	18	20	18	76.0	20
9329	16	12	16	12	76.0	20
9330	19	14	19	14	76.4	20
9331	14	10	14	10	76.0	20
9332	14	10	14	10	76.0	20
9333	12	8	12	8	75.6	20
9334	11	8	11	8	75.6	20
9335	11	8	11	8	75.6	20
9336	11	8	11	8	71.8	20
9337	19	13	19	13	73.8	20
9338	14	11	14	12	70.8	20
9339	7	4	7	4	75.6	20
9340	17	12	17	12	75.9	20
9341	14	10	14	10	74.4	20
9342	13	13	13	13	76.0	20
9343	25	20	25	20	76.0	20
9344	12	9	12	9	76.0	20
9345	9	9	9	9	74.2	20
9346	13	10	13	10	68.65	20
9347	12	10	12	10	70.8	20
9348	16	13	16	13	72.6	20
9349	6	5	6	5	73.6	20
9350	17	12	17	12	69.6	20
